Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (? Cr)
02-Jan-23,15479.95,15536.35,15433.3,15523.65,2100336318,33418.04
03-Jan-23,15515.75,15575.7,15500.75,15557.8,2077114272,36180.6
04-Jan-23,15563.15,15574.5,15375.8,15393,2139053096,40254.1
05-Jan-23,15446.5,15462.15,15286.4,15386.2,1756668308,43843.18
06-Jan-23,15401.35,15419.4,15219.85,15272,1731462274,38143.17
09-Jan-23,15360.4,15472.15,15353.35,15450.1,1622494542,38865.42
10-Jan-23,15470,15472.45,15262.1,15325.25,1603159738,39176.65
11-Jan-23,15342.75,15375.1,15257,15301.35,1618847634,39057.77
12-Jan-23,15329.7,15347.2,15203.55,15279.6,1525410438,39927.57
13-Jan-23,15295.9,15370.05,15215,15346.1,1654332600,41493.39
16-Jan-23,15398.15,15421.25,15276.5,15305.45,1862743570,37956.77
17-Jan-23,15328.85,15411,15291.6,15396.15,1662006794,38829.65
18-Jan-23,15416.6,15479.65,15376.5,15466.35,1456707447,40195.87
19-Jan-23,15427.15,15455.15,15387.25,15419.7,1397940591,36604.78
20-Jan-23,15428.2,15443.45,15336.7,15347.9,1456578538,40724.65
23-Jan-23,15411.5,15427.5,15364.25,15403.2,1746351498,37077.9
24-Jan-23,15451.2,15459.3,15364.2,15388.55,1385162036,39883.46
25-Jan-23,15364.4,15368.7,15146.4,15171.95,1796456426,44916.42
27-Jan-23,15160.15,15165.4,14779.1,14874.75,2361981912,71139.44
30-Jan-23,14807.5,14955.15,14675.05,14854.2,2176673692,65863.7
31-Jan-23,14906.45,14962.95,14787.85,14935.5,2135709658,63727.77
01-Feb-23,15054.8,15154.1,14622.65,14847.65,2638250569,74835.39
02-Feb-23,14760.35,14887.45,14698.4,14839.4,2056905928,64139.7
03-Feb-23,14904.1,14972.15,14746.45,14962.35,2022624131,58230.16
06-Feb-23,14939.4,14954.3,14870.55,14934.15,2178288360,43661.23
07-Feb-23,14950.15,14970.8,14845.95,14902.2,1680002570,48118.93
08-Feb-23,14927.55,15046.7,14924.05,15028.3,1730153256,48124.92
09-Feb-23,15036.85,15054.75,14956.9,15030.1,1569293387,45739.53
10-Feb-23,14992.65,15031.1,14969.55,15015.85,1567464644,40692.9
13-Feb-23,15011.35,15022.55,14875.85,14900.5,1389238443,41233.12
14-Feb-23,14936.2,14988,14879.35,14968.9,1317351612,39912.76
15-Feb-23,14939,15053.55,14923.25,15039.65,1261216093,40630.65
16-Feb-23,15098.45,15135.35,15060,15083.75,1262808878,43769.1
17-Feb-23,15036.25,15077,14966.3,15003.95,1183806448,36641.84
20-Feb-23,15023.45,15036.45,14920.7,14938.65,1487039164,34966.37
21-Feb-23,14982,14992.7,14894.15,14913.95,1362135509,35313.01
22-Feb-23,14854.15,14861.05,14674.25,14701.9,1445331515,36990.62
23-Feb-23,14715.2,14740.8,14599.1,14666.75,1738279069,41105.58
24-Feb-23,14723.4,14741.95,14598.95,14630.45,1443460554,35586.7
27-Feb-23,14600.9,14609.4,14465.7,14548.7,1359792443,36215
28-Feb-23,14550,14584.45,14476,14518.75,2038552537,64098.28
01-Mar-23,14557,14675.05,14550.1,14664.85,1609704691,39735.71
02-Mar-23,14654.8,14668.4,14575.95,14587.25,1559920347,40737.52
03-Mar-23,14686.25,14813.05,14676.05,14774.75,1831401257,45660.5
06-Mar-23,14848.35,14942.05,14843.7,14881,1618596616,47459.89
08-Mar-23,14843.1,14932.4,14791.25,14921.95,1383638204,44963.87
09-Mar-23,14947.05,14952.85,14788.9,14803.95,1337603327,41438.99
10-Mar-23,14695.05,14699.35,14593.4,14679.85,1254042243,38335.61
13-Mar-23,14681.55,14752.85,14420.5,14454.45,1820012428,43378.59
14-Mar-23,14462,14499.2,14306.8,14358.55,1541520782,47108.03
15-Mar-23,14458.15,14494.35,14298.15,14320.3,1386568459,41631.2
16-Mar-23,14328.5,14387.65,14189,14330.35,2166814560,48027.18
17-Mar-23,14436.25,14464.9,14327.75,14420.85,2335798763,60463.18
20-Mar-23,14389.85,14393.6,14196.5,14317.1,1617972972,42305.3
21-Mar-23,14379.05,14428.15,14339.95,14411.3,1329388698,40872.29
22-Mar-23,14470.05,14497.15,14432.2,14460,1293203459,33640.63
23-Mar-23,14422.95,14490.65,14388.3,14403.6,1162234148,37893.89
24-Mar-23,14409,14434.1,14257.5,14279,1396048977,41274.87
27-Mar-23,14306.6,14348.95,14238.9,14262.7,1481559192,38081.34
28-Mar-23,14289.95,14300.2,14177.5,14211.8,1461524983,39550.8
29-Mar-23,14218.6,14377.3,14218.6,14345.6,1955709926,52512.64
31-Mar-23,14442.3,14577.15,14438.8,14557.85,1744273854,50435.82
03-Apr-23,14621.05,14621.05,14541.6,14601.95,1382486174,40241.64
05-Apr-23,14620.7,14718.9,14611.25,14709.4,1345237378,45397.63
06-Apr-23,14701.1,14786,14673.7,14759.2,1301693047,45127.78
10-Apr-23,14797.35,14833.45,14767,14790.55,1206322523,40434.75
11-Apr-23,14854.65,14893.6,14814.35,14867.25,1244492478,45157.23
12-Apr-23,14902.2,14949.9,14871.9,14941.55,1196592192,45447.49
13-Apr-23,14946.45,14965.7,14885.25,14954.25,1296251187,48291.38
17-Apr-23,14970.35,14970.35,14794.45,14904.3,1396018912,56502.52
18-Apr-23,14949.1,14949.1,14852.65,14897,1588353060,46292.52
19-Apr-23,14901.25,14905.6,14832.9,14856.9,1465719425,43266.42
20-Apr-23,14878.55,14905.8,14835.9,14861.75,1113300816,40102.76
21-Apr-23,14879.6,14888.65,14789.95,14847.1,1446493835,38260.75
24-Apr-23,14903.95,14937.2,14841.6,14930.15,1560382501,41701.65
25-Apr-23,14945.8,14981.3,14916.35,14955.7,1999028047,54307.88
26-Apr-23,14954.2,15003.1,14918.55,14994.4,2112789940,48453.48
27-Apr-23,14999.9,15085.85,14989.2,15075.05,1984703788,49102.7
28-Apr-23,15111.05,15235.45,15077.45,15219.55,2188830164,58704.94
02-May-23,15276.2,15327.75,15261.15,15300.75,2179360513,52398.57
03-May-23,15277.75,15305.05,15239.5,15276.4,2173387111,48872.14
04-May-23,15282.25,15414.7,15272.7,15405.5,2225522693,50710.92
05-May-23,15330.35,15394.9,15265.85,15278.6,2111148433,53911.11
08-May-23,15321.9,15440.85,15310.75,15427.1,1756130710,50209.5
09-May-23,15462.75,15502.7,15393.95,15420.6,1814854477,52679.68
10-May-23,15458.05,15476.1,15372.45,15466.05,1633262258,45815.06
11-May-23,15512.35,15526.75,15461.85,15484.05,1597875715,50339.97
12-May-23,15475.05,15506.15,15401.65,15477.35,1349781848,47211.49
15-May-23,15495.85,15591.95,15464.65,15549.7,1356766940,44559.72
16-May-23,15584.4,15592.25,15476.65,15492.4,1781786496,49882.61
17-May-23,15508.25,15512.85,15367,15426.35,1707386684,48033.26
18-May-23,15506.65,15514.9,15346.85,15361.6,1592845181,48801.15
19-May-23,15399.5,15418.8,15278.7,15407.55,1395757427,48139.48
22-May-23,15409.05,15517.65,15386.9,15504,1699216020,51559.27
23-May-23,15551.05,15595.65,15528.75,15544.75,1488306358,53375.47
24-May-23,15517.2,15591.4,15493.3,15515.95,1759565697,53608.02
25-May-23,15510.2,15568.55,15474.15,15555.25,1791618537,48350.12
26-May-23,15589.5,15704,15567.85,15696.75,1555175547,47282.85
29-May-23,15791.75,15805.75,15758.15,15772.35,1756013937,45448.94
30-May-23,15784.25,15823.9,15759.35,15799.45,1635982788,47006.41
31-May-23,15773.8,15789.2,15706.5,15766.4,3452743298,126891.56
01-Jun-23,15801.95,15823.95,15743.4,15760.35,1756671826,50532.95
02-Jun-23,15816.8,15838.45,15774.65,15811.2,1850569083,50538.99
05-Jun-23,15877.45,15899.15,15851.75,15859.5,1789968379,48955.65
06-Jun-23,15873.75,15895.7,15816.7,15878.4,1727376202,48736.44
07-Jun-23,15938.3,16016,15920.25,16006.7,3113270657,51368.99
08-Jun-23,16021.7,16048.8,15906.15,15921.05,2368753675,52520.12
09-Jun-23,15947.95,15961.7,15866.8,15877.4,1899270713,48089.96
12-Jun-23,15913.2,15946.15,15874.4,15929.1,1724891640,41580.42
13-Jun-23,15964.8,16057.5,15964.3,16048.2,1911980895,53551.87
14-Jun-23,16082.15,16094.1,16035.15,16084.05,2015517783,51495.07
15-Jun-23,16106.85,16138.7,16039.05,16058.25,1704321908,56123.42
16-Jun-23,16100.9,16211.25,16091.8,16181.45,2041481293,65472.48
19-Jun-23,16231.05,16244.95,16117.85,16142.15,1733302800,52388.44
20-Jun-23,16147.55,16215.6,16080.95,16199.95,1693222122,52688.65
21-Jun-23,16244.55,16277.35,16201.4,16240.95,1856148146,55606.02
22-Jun-23,16252.75,16264.15,16128.8,16140.8,1797196570,55744.22
23-Jun-23,16126.7,16133.95,15999.4,16011.8,1506652293,49153.58
26-Jun-23,16017.5,16079,15995.1,16066.15,1333426701,43552.26
27-Jun-23,16118.65,16171.2,16104.2,16163.5,1483209418,48839.63
28-Jun-23,16239.85,16296,16210.45,16277.2,2074192988,74402.01
30-Jun-23,16354.95,16437.45,16326,16430,2166302742,65347.97
03-Jul-23,16490.95,16541.9,16485.3,16527.95,2214326561,52078.91
04-Jul-23,16597.5,16599.25,16499.15,16556.05,2893789032,56841.97
05-Jul-23,16580.2,16611.15,16540.2,16597.2,2338435100,56398.66
06-Jul-23,16600.75,16703.3,16590.7,16695.05,2484569018,62772.1
07-Jul-23,16653.3,16718.2,16541.6,16564.9,2179404202,57293.84
10-Jul-23,16620.9,16623.95,16530.75,16553.75,1783754067,55844.44
11-Jul-23,16610.95,16698.8,16597.55,16648,1975160951,60719.96
12-Jul-23,16697.1,16703.25,16627.3,16641.05,2112052873,79903.05
13-Jul-23,16726.95,16774.5,16596.45,16623.9,2156364179,64224.57
14-Jul-23,16695.7,16786,16655.05,16765.45,1682708773,57259.57
17-Jul-23,16811.65,16884.95,16784.35,16872.05,2046131796,60650.96
18-Jul-23,16932.95,16940.15,16818.3,16872,1999923967,65606.28
19-Jul-23,16919.05,16964.25,16877.45,16953.5,1986820964,57382.12
20-Jul-23,16965.45,17051,16912.7,17042.55,2161651793,63934.44
21-Jul-23,16931.95,16991.4,16874.95,16904.3,2357183475,70807.1
24-Jul-23,16921.75,16948.4,16852.2,16865.15,2884001503,63588.95
25-Jul-23,16918.8,16918.85,16832.45,16896.9,2288027339,66584.75
26-Jul-23,16950.7,17011,16931.6,16975,2313612385,59928.8
27-Jul-23,17038.35,17056.2,16873,16919.2,2480262255,72603.45
28-Jul-23,16935.05,16960.5,16880.6,16948.35,2068536544,62221.04
31-Jul-23,16972.5,17072.8,16939,17059,2443434212,63188.37
01-Aug-23,17096.6,17102.1,17026.3,17051.15,2330924567,60708.51
02-Aug-23,17005.6,17018.85,16755.9,16858.95,2424631026,63532.76
03-Aug-23,16818.35,16878.75,16691.65,16772.3,2549855462,72056.04
04-Aug-23,16847.4,16914.45,16836.55,16890.6,2629068612,68151.38
07-Aug-23,16948.35,16970.05,16897.5,16956.35,2250346646,58176.01
08-Aug-23,16991.85,16998.15,16889.85,16949.25,2394535297,63249.61
09-Aug-23,16966.85,17011.95,16881.75,17003.85,2114888989,60034.38
10-Aug-23,16999.5,17013.45,16901.55,16939.85,2345381843,67890.32
11-Aug-23,16970.05,16972.05,16845.8,16860.15,2276876336,63377.74
14-Aug-23,16827.75,16854.1,16661,16825.55,2026866528,55878.34
16-Aug-23,16779.6,16867.8,16732.75,16853.05,1964387123,58414.4
17-Aug-23,16858.85,16869.4,16781.6,16802.25,2047869552,59410.63
18-Aug-23,16768,16803.25,16722.05,16757.7,1900552417,59333.02
21-Aug-23,16780.75,16872.55,16766.7,16852.05,1765277824,51424.65
22-Aug-23,16886.95,16925.45,16874.8,16905.25,2251643586,53418.35
23-Aug-23,16950.9,16981.85,16912.15,16950.25,2283716870,57435.29
24-Aug-23,17039.25,17074.25,16916.4,16930.15,2414341659,71343.04
25-Aug-23,16871,16905.7,16785.25,16820.85,2505022441,58407.95
28-Aug-23,16866.4,16918.25,16823.4,16875.3,2442608132,50634.88
29-Aug-23,16933.85,16938.8,16898.05,16927.3,2514033994,58916.67
30-Aug-23,17010.15,17035.6,16959.1,16968.95,2247514601,58093.03
31-Aug-23,17001.35,17011.8,16904.7,16924.3,3889498475,123953.21
01-Sep-23,16940.2,17088.1,16931.5,17074.55,3986074942,73217.83
04-Sep-23,17157.9,17191.2,17074.55,17180.95,4456715110,75529.72
05-Sep-23,17228.2,17264.9,17180.95,17252.1,3770250639,74224.31
06-Sep-23,17274.2,17298.8,17198.75,17284.6,3048646034,74618.88
07-Sep-23,17292.35,17395,17269.1,17385.5,2721622531,65580.89
08-Sep-23,17437.65,17519.6,17411.85,17487.45,2991385758,76172.26
11-Sep-23,17567.2,17660.8,17550.2,17653.35,3717219996,75293.19
12-Sep-23,17753.95,17754.05,17422.05,17460.55,4434019062,89767.28
13-Sep-23,17458.4,17540.85,17364.35,17526.75,3477324220,70614.44
14-Sep-23,17593.25,17648.55,17546,17603.5,2950876440,62862.08
15-Sep-23,17662.8,17691.85,17620.9,17665.8,4139197352,95611.93
18-Sep-23,17666.85,17671.6,17601.55,17613.6,4463915594,64993.35
20-Sep-23,17513.2,17571.15,17419.75,17449.35,3096778358,76450.74
21-Sep-23,17409.1,17422.75,17273.1,17303.5,2882268149,61773.7
22-Sep-23,17314.4,17361.8,17226.05,17260.8,3034799399,61583.4
25-Sep-23,17276.35,17308.2,17198.2,17272.55,2341573329,56282.8
26-Sep-23,17284.9,17312.35,17250.3,17276.75,2387172080,52198.94
27-Sep-23,17270.4,17352.1,17217.45,17341.6,2417639795,55324.2
28-Sep-23,17384.05,17389.2,17147,17170.45,2924753144,75321.06
29-Sep-23,17227.55,17357.15,17205.2,17292.6,2128937104,57809.05
03-Oct-23,17294.5,17295.45,17201.7,17254.4,2473841245,57777.98
04-Oct-23,17195.55,17200.7,17032.6,17123.1,2995740057,64660.1
05-Oct-23,17202.25,17234,17154.3,17195.8,2478389086,53734.03
06-Oct-23,17263.35,17310.1,17237.1,17293.6,2240980304,46813.82
09-Oct-23,17170.5,17206.85,17096.65,17127.7,2336941281,46314.53
10-Oct-23,17184.55,17319.3,17184.55,17303.35,2004731586,50866.17
11-Oct-23,17380.65,17447.8,17375.5,17407.35,2194629821,54182.21
12-Oct-23,17438.3,17457.85,17402.45,17419.7,2136732775,53547.97
13-Oct-23,17323.05,17436.5,17306.55,17390.35,2275970028,57444.82
16-Oct-23,17390.35,17431.5,17353.15,17393,2160915301,49614.63
17-Oct-23,17490.05,17494.5,17437.95,17467.7,2188914301,51512.76
18-Oct-23,17484.35,17492.4,17332.3,17344,2315570544,55900.45
19-Oct-23,17251.2,17344.6,17202.25,17310.5,2047683707,54341.4
20-Oct-23,17258.3,17295.05,17190.6,17208.75,2592828899,55170.15
23-Oct-23,17204.75,17224.8,16859.85,16888.7,2543975476,57102.79
25-Oct-23,16912.4,16967.1,16677.15,16760.8,2453601390,55777.8
26-Oct-23,16678.7,16689.1,16466.25,16555.45,2559206652,68525
27-Oct-23,16636.05,16793.1,16634.6,16765.45,2144660032,54057.6
30-Oct-23,16784.95,16837.8,16661.95,16826.1,2056332999,48625.46
31-Oct-23,16909.7,16910,16785.55,16801.1,1845554791,50709.72
01-Nov-23,16808.5,16834.1,16719.1,16732.95,2394597187,49435.49
02-Nov-23,16849.95,16903.75,16823,16890.8,2235609749,50387.18
03-Nov-23,16990.35,17027.45,16983.05,17000.95,2448288516,50867.62
06-Nov-23,17105.35,17168.75,17080.95,17159.4,1888871534,50385.92
07-Nov-23,17170.35,17200.6,17120.75,17187.8,2161933407,55190.32
08-Nov-23,17242.65,17269.25,17215,17259.7,2311198748,52663.9
09-Nov-23,17284.95,17288.6,17209.55,17218.9,2149689460,54500.8
10-Nov-23,17189.7,17274.9,17156.85,17256.6,1653303161,44434.13
12-Nov-23,17380.5,17384.15,17347.45,17361.1,423507814,9366.9
13-Nov-23,17335,17339.15,17278.65,17318.6,2274393214,47214.75
15-Nov-23,17493.3,17518.9,17448.3,17508.05,2778710915,66085.59
16-Nov-23,17518.1,17668.65,17486.5,17593.1,2235483100,60516.21
17-Nov-23,17537.45,17649.05,17528.85,17600.5,2971840983,65177.94
20-Nov-23,17618.55,17636.4,17556.1,17573.65,2184315347,53261.67
21-Nov-23,17644.5,17665,17617.2,17627.6,2017502047,53893.62
22-Nov-23,17637.45,17654.6,17533.75,17627.7,1813906486,50322.61
23-Nov-23,17654.15,17693.25,17627.35,17639.4,1688917123,46157.9
24-Nov-23,17661.3,17684.15,17631.75,17643.5,1805574540,50028.66
28-Nov-23,17701.05,17760,17665.65,17741.8,2261317852,68349.7
29-Nov-23,17831.65,17911.35,17823.45,17904.1,2241817064,68699.54
30-Nov-23,17926.9,18007.1,17845.9,17987.95,4614591479,141775.52
01-Dec-23,18061.8,18141.65,18053.15,18115.35,2478995615,70682.1
04-Dec-23,18422.35,18460,18315.45,18448.5,2947847326,89423.27
05-Dec-23,18541.3,18594.9,18453.65,18588.55,2852499711,99089.02
06-Dec-23,18677.25,18698.8,18594.4,18680,2728852975,99042.58
07-Dec-23,18696.75,18721.8,18619.75,18703.85,3279304093,86782.62
08-Dec-23,18752.25,18785.7,18588.15,18703.5,3554184078,86470.2
11-Dec-23,18726.35,18780.45,18710.15,18770.2,2910989447,68536.32
12-Dec-23,18809.9,18819.7,18635.35,18686.8,3315087208,81740.86
13-Dec-23,18723.7,18770.45,18601.5,18751.45,2980092766,79276.42
14-Dec-23,18906.4,18996.25,18893.75,18973.85,3964129612,96792.22
15-Dec-23,19071.95,19165.1,19020.55,19145.05,4026704862,117872.96
18-Dec-23,19149.15,19201.55,19073.1,19155.55,3411920888,79518.43
19-Dec-23,19212.55,19213.55,19067.2,19169.25,2952375691,75654.45
20-Dec-23,19264.4,19303.6,18727.1,18779.45,3869597352,99263.78
21-Dec-23,18647.85,18965.8,18582.95,18941.8,3061270761,79673.35
22-Dec-23,19011.25,19089.95,18934.75,19054.7,2606959003,77390.14
26-Dec-23,19095,19173.8,19059.4,19148.85,2213219034,63557.78
27-Dec-23,19219.4,19312.3,19189.8,19296.95,2085419501,68619.25
28-Dec-23,19358.35,19414.55,19313.1,19399.25,3239142768,94768.89
29-Dec-23,19394.5,19450.1,19338.35,19429.15,4243091822,77533.14
01-Jan-24,19452,19543.25,19421.4,19469.5,4273809028,60076.1
02-Jan-24,19496.8,19499.8,19271.65,19418.4,4059853716,79033.69
03-Jan-24,19434.3,19442.2,19343.15,19367.15,3635617196,89160.29
04-Jan-24,19451.8,19560.4,19433.5,19541.25,3245962827,86566.76
05-Jan-24,19602.1,19637.1,19490.95,19590.6,4034291513,84305.85
08-Jan-24,19636,19641.85,19400.6,19417.7,3520353326,71596.21
09-Jan-24,19549.5,19596.05,19439.1,19459.55,3705251182,78111.54
10-Jan-24,19463.55,19532.3,19354.1,19517.85,3610340175,76940.03
11-Jan-24,19589.75,19626.5,19532.3,19584.35,3371837116,86986.99
12-Jan-24,19691.25,19775.9,19635.75,19745.6,3100892069,82099.63
15-Jan-24,19876.5,19896.9,19763.8,19885.55,3512187451,89288.93
16-Jan-24,19894.3,19923.3,19736.2,19827.55,4145482638,90809.71
17-Jan-24,19556.4,19707.7,19470.05,19487.6,4149072235,113037.2
18-Jan-24,19388.4,19468.65,19143.5,19414.8,3717795537,108160.18
19-Jan-24,19555.95,19618.95,19537.15,19606.4,3753878164,105683.09
20-Jan-24,19698.05,19718.7,19582.7,19601.9,2821864028,62455.26
23-Jan-24,19743.5,19752.35,19158.75,19206.45,4475897232,128235.15
24-Jan-24,19193.15,19470.65,19080.5,19451,4176942034,114544.84
25-Jan-24,19479.65,19480.05,19289.8,19393,3856348755,103141.17
29-Jan-24,19475.4,19728.9,19470.05,19711.65,4154042820,105121.69
30-Jan-24,19770.25,19799.25,19558.8,19574.2,3966481815,100165.28
31-Jan-24,19574.15,19813.3,19546.4,19802.1,3599205173,110977.19
01-Feb-24,19869.95,19871.25,19703.75,19777.35,4212849660,110020.12
02-Feb-24,19884.65,20101.15,19874.8,19910.8,4994601659,120291.38
05-Feb-24,19989.65,20044,19805.75,19853.5,5177876323,118400.66
06-Feb-24,19923.2,20044.45,19824.85,20033.75,4596296924,105088.71
07-Feb-24,20157.2,20169.9,20011.45,20109.55,5801825929,108796.17
08-Feb-24,20207.55,20209.05,19949.35,19987.55,5597797457,119789.95
09-Feb-24,20015,20040.65,19745.45,19961.5,5412695770,110374.63
12-Feb-24,19999.95,20015,19634.6,19675.2,4040115250,91773.54
13-Feb-24,19709.8,19796.05,19508.75,19782.9,3926875602,91666.37
14-Feb-24,19618.1,19943.75,19579.2,19922.3,3452437005,87507.5
15-Feb-24,20011.7,20065.75,19952,20037,3540691571,91556.47
16-Feb-24,20136.85,20191.45,20098.1,20164.9,3105922137,91973.05
19-Feb-24,20244.25,20301,20174.9,20241.1,2713245919,74599.91
20-Feb-24,20242.65,20285.8,20190.7,20271.9,2683283025,74425.12
21-Feb-24,20329.1,20342.3,20077.8,20128.3,3136444838,86306.49
22-Feb-24,20179.25,20308.9,20004.1,20283.95,3174385969,84508.49
23-Feb-24,20358.7,20365.65,20280.15,20313.5,3983558577,78092.47
26-Feb-24,20299.5,20335.75,20210.35,20255.8,2815086345,76613.73
27-Feb-24,20249.25,20329.1,20234.95,20292.85,2851273258,76605.74
28-Feb-24,20323.5,20335.65,19987.35,20020.4,3851285308,74635.61
29-Feb-24,20009.25,20160.05,19901.3,20090.05,4894873194,124271.9
01-Mar-24,20171.9,20360.2,20171,20349.8,2820281398,76738.17
02-Mar-24,20419.55,20446.8,20400.2,20421.35,330593970,7178.36
04-Mar-24,20456.75,20482.6,20383.15,20432.05,2541255009,76988.92
05-Mar-24,20422.3,20440.4,20328,20382,2710700780,80676.39
06-Mar-24,20368.75,20396.75,20139.35,20379.55,3554791973,94014.01
07-Mar-24,20413.65,20471.35,20384.5,20434.8,2434632338,85903.83
11-Mar-24,20478.75,20483.25,20264.3,20288.75,2281677013,82495.73
12-Mar-24,20299.8,20326.25,20135.3,20171.4,2434739081,79139.39
13-Mar-24,20236.8,20247.9,19549.5,19646.3,4148627793,107048.85
14-Mar-24,19598.4,19933.9,19514.7,19916.35,3824939304,96244.45
15-Mar-24,19867.75,19942.4,19671.15,19825.2,4157462068,132264.41
18-Mar-24,19804.3,19894.45,19709.2,19843.1,2242834968,66746.76
19-Mar-24,19785.8,19798.95,19594.1,19610.55,2128705768,71161.63
20-Mar-24,19651.7,19697.45,19465.85,19632.05,2152097367,68958.06
21-Mar-24,19790.85,19916.45,19790.85,19897.4,2205653557,76590.32
22-Mar-24,19855,20048.6,19806.7,19994.6,2601583232,82714.83
26-Mar-24,19895.55,20044.5,19895.3,20005.25,2342846315,85602
27-Mar-24,20063,20174.4,20063,20087.8,2821929372,103173.45
28-Mar-24,20150.35,20380.5,20146.15,20255.15,2575769543,97361.83
01-Apr-24,20392.25,20504.5,20387.05,20492.55,2475632979,72401.41
02-Apr-24,20524.15,20579.25,20481.85,20569.75,2812872047,87897.71
03-Apr-24,20528.2,20657.9,20496.55,20605.7,3025872167,92609.31
04-Apr-24,20755.35,20772.4,20537.5,20664.65,3312184626,98495.58
05-Apr-24,20654.75,20730.15,20609.9,20715.1,2829767180,79052.8
08-Apr-24,20806.85,20866.1,20768.5,20819.1,2748152839,80224.14
09-Apr-24,20912.75,20912.75,20741.5,20790.7,2279238895,76364.21
10-Apr-24,20864.55,20933.85,20822.85,20915.2,2571945247,83783.98
12-Apr-24,20873.2,20931.4,20735.15,20745.5,3259737705,97394.58
15-Apr-24,20493.3,20623.8,20362.3,20478.75,3195278629,90401.72
16-Apr-24,20361.25,20495.2,20326.25,20423,3114112312,81797.75
18-Apr-24,20515.15,20617.1,20291.15,20324.7,2963633771,103634.55
19-Apr-24,20178.25,20428.4,20038.35,20385.2,2718297027,86751.24
22-Apr-24,20566.2,20604.1,20468.1,20574.85,3699079354,81191.06
23-Apr-24,20687.9,20689.75,20621.55,20652.65,4892633578,88793.07
24-Apr-24,20723.2,20772.55,20710.2,20730.65,3698431475,87223.7
25-Apr-24,20690.85,20894,20686.7,20867.9,10777793802,125273.79
26-Apr-24,20926.4,20941.1,20814.5,20839.35,6609930870,109448.9
29-Apr-24,20911.1,21002.1,20847.85,20992.2,4106537293,96302.96
30-Apr-24,21052.35,21146.5,20971.85,20997.2,3682351577,109836.16
02-May-24,21010.45,21126.1,21009.35,21083.6,3285590029,108573.37
03-May-24,21193.45,21208.7,20830.65,20959.55,4063049939,112184.67
06-May-24,21044.1,21048.95,20805.05,20864.95,3088823169,97036.97
07-May-24,20911.35,20914.9,20548.8,20636.05,3745388966,95890.22
08-May-24,20586.8,20768.75,20516.25,20704.9,2700523845,88523.68
09-May-24,20681.1,20736.25,20318.9,20344.8,2629593512,91329.06
10-May-24,20398,20482.05,20299.1,20469.1,2251112716,79364.4
13-May-24,20471.65,20540.25,20184.1,20511,2403861861,85965.27
14-May-24,20544.35,20709.75,20508,20683.8,2613657232,79803.89
15-May-24,20744.5,20811.25,20681.9,20741.85,2168807435,81656.93
16-May-24,20846.85,20950.55,20667.8,20929.05,2468004009,103907.51
17-May-24,20967.4,21078.65,20934.45,21064.55,2674258575,96906.48
18-May-24,21131.45,21156.45,21115.8,21144.45,483020847,12574.04
21-May-24,21114.65,21224.7,21068.85,21187.65,3541801901,115825.38
22-May-24,21255.2,21261.75,21103.2,21237.75,2968295743,105849.26
23-May-24,21280.05,21505.25,21249.15,21489.55,3429637350,114341.98
24-May-24,21483,21567.45,21444.95,21483.75,5235852004,107458.5
27-May-24,21573.8,21613.6,21439.15,21493,3597182686,106954.74
28-May-24,21542.5,21558.15,21345.35,21387.35,2846079137,89454.19
29-May-24,21288.35,21356.15,21243.2,21256.3,2528100147,91266.7
30-May-24,21201.8,21262.85,20983.95,21038.55,3528931646,97427.6
31-May-24,21129.35,21177.25,21003,21103.3,6422818788,213728.22
03-Jun-24,21926.6,21926.6,21629.3,21797.4,5205916071,156327.17
04-Jun-24,21753.35,21753.35,19624.25,20323.85,9292932794,248672.5
05-Jun-24,20570.75,21092.15,20116.6,21054.4,5521353106,170873.25
06-Jun-24,21253.7,21462.8,21193.2,21365,3836693455,134855.08
07-Jun-24,21390.2,21781.35,21333.5,21764.15,3728221614,120219.92
10-Jun-24,21844.3,21930.5,21758.3,21808.25,3708562255,109053.82
11-Jun-24,21856.35,21961.45,21782.35,21852,4474509649,104641.13
12-Jun-24,21935.2,22023.9,21904.7,21960.95,3547255322,98659.3
13-Jun-24,22120.75,22120.8,21992.15,22074.3,3119002321,102258.9
14-Jun-24,22148.25,22229.4,22054.15,22214.3,3423138435,112045.87
18-Jun-24,22323.55,22338.15,22253.35,22329.6,3239115179,116214.66
19-Jun-24,22406.3,22406.3,22127.25,22224.9,5221059451,149474.24
20-Jun-24,22293.55,22333.6,22182.2,22305.1,3470265929,114522.78
21-Jun-24,22392.6,22393.3,22186.2,22236.2,4820720134,162583.96
24-Jun-24,22150.65,22309.1,22073.65,22289.1,3220275933,96231.89
25-Jun-24,22349.75,22391.75,22287.1,22370.65,2647422434,105741.46
26-Jun-24,22379.5,22464.85,22309.5,22436.8,3830080666,114503.7
27-Jun-24,22459.9,22571.65,22395.9,22537.4,4298989006,155149.73
28-Jun-24,22592.25,22673.65,22537.7,22559.7,4300793170,123991.5
01-Jul-24,22580.4,22739.7,22570.4,22727.6,2754975054,97456.03
02-Jul-24,22806.3,22810.65,22592.2,22677.8,2902278584,106526.3
03-Jul-24,22820.55,22871.65,22764.1,22851.2,3147581494,110885.82
04-Jul-24,22937.6,22962.8,22866.7,22914.2,3070438123,114643.47
05-Jul-24,22878.5,23011.8,22838.2,22987.65,4125904647,131122.41
